,Age_Range,TimeSpent_minutes,buyDrinks,TotalSpent_RM,Num_of_Baskets,Race,Basket_colour,Shirt_Colour,Pants_Colour,Gender,Body_Size,Kids_Category,Basket_Size,Attire,shirt_type,pants_type,Wash_Item,Spectacles,Washer_No,Dryer_No,weather,Period,Week_Day,Is_Holiday,City,With_Kids,cluster
10,0.48122159097141953,1.4209672214778484,-0.3090287321846105,1.6201858534665334,1.2567759044856082,Unknown,red,Unknown,grey,female,moderate,no_kids,big,formal,short_sleeve,short,clothes,no,4,8,Dense fog,Late Night,Tuesday,no,Sepang,no,2
11,-0.20541018818252124,0.022618293903515038,1.4610642445291486,0.9213529487687008,1.2567759044856082,Unknown,blue,brown,Unknown,male,moderate,no_kids,big,casual,short_sleeve,long,clothes,no,4,8,Dense fog,Early Morning,Tuesday,no,Sepang,no,0
12,-0.03375224339403606,-1.445648080049535,-0.8990597244225302,-1.6410343684566857,1.2567759044856082,malay,blue,blue,blue_jeans,female,moderate,no_kids,big,casual,long sleeve,long,clothes,no,3,7,Dense fog,Early Morning,Tuesday,no,Putrajaya,no,2
13,-0.6345550501537343,-1.445648080049535,-0.3090287321846105,-1.6410343684566857,-1.2486333244914327,Unknown,yellow,yellow,black,male,moderate,no_kids,big,formal,short_sleeve,long,clothes,yes,3,9,Dense fog,Morning,Tuesday,no,Putrajaya,no,1
14,1.3395113149138456,-0.8863085090198016,-0.8990597244225302,-0.7092571621929088,1.2567759044856082,malay,red,brown,grey,female,moderate,young,big,formal,long sleeve,long,clothes,yes,3,8,Dense fog,Morning,Tuesday,no,Sepang,yes,2
15,-0.5487260777594917,0.23237063303966504,-1.48909071666045,-1.1751457653247972,-1.2486333244914327,Unknown,brown,Unknown,brown,male,thin,no_kids,big,formal,long sleeve,long,clothes,no,5,9,Dense fog,Morning,Tuesday,no,Putrajaya,no,1
16,1.3395113149138456,0.7217927576906817,0.2810022600533092,-0.7092571621929088,-1.2486333244914327,malay,blue,brown,grey,female,thin,toddler,big,casual,long sleeve,long,clothes,no,4,7,Dense fog,Morning,Tuesday,no,Sepang,yes,0
17,-0.03375224339403606,1.2112148823416984,0.2810022600533092,-0.010424257495076123,0.00407128999708766,malay,Unknown,grey,grey,male,fat,toddler,big,formal,short_sleeve,long,clothes,no,5,9,Dense fog,Morning,Tuesday,no,Sepang,yes,1
18,1.3395113149138456,0.8616276504481151,-0.3090287321846105,0.4554643456368123,-1.2486333244914327,malay,blue,Unknown,orange,female,fat,toddler,big,traditional,long sleeve,long,clothes,no,6,7,Dense fog,Morning,Tuesday,no,Sepang,yes,2
19,0.9103664529426325,-0.04729915247520163,0.2810022600533092,-1.4080900668907415,0.00407128999708766,malay,pink,green,grey,female,moderate,young,big,casual,long sleeve,long,clothes,no,5,10,Dense fog,Morning,Tuesday,no,Sepang,yes,0
20,-0.46289710536524903,0.022618293903515038,1.4610642445291486,0.6884086472027565,-1.2486333244914327,indian,black,red,grey,male,fat,no_kids,big,casual,short_sleeve,long,clothes,no,3,10,Dense fog,Morning,Tuesday,no,Putrajaya,no,0
21,1.1678533701253602,-1.445648080049535,0.2810022600533092,1.154297250334645,-1.2486333244914327,Unknown,pink,red,black,male,moderate,baby,big,formal,long sleeve,long,clothes,no,5,9,Dense fog,Morning,Tuesday,no,Putrajaya,yes,0
22,-0.11958121578827866,-1.3757306336708184,-0.3090287321846105,-0.010424257495076123,-1.2486333244914327,malay,white,red,blue,female,fat,young,big,casual,short_sleeve,long,blankets,no,3,7,Dense fog,Morning,Tuesday,no,Putrajaya,yes,2
23,-0.892041967336462,1.281132328720415,0.2810022600533092,-0.942201463758853,1.2567759044856082,chinese,white,brown,black,female,thin,toddler,small,casual,short_sleeve,long,clothes,yes,3,7,Dense fog,Noon,Tuesday,no,Putrajaya,no,1
24,0.3953926185771769,-0.396886384368785,0.2810022600533092,1.3872415519005892,-1.2486333244914327,chinese,white,Unknown,Unknown,female,moderate,no_kids,big,casual,short_sleeve,long,clothes,no,5,7,Dense fog,Noon,Tuesday,no,Sepang,no,2
25,0.22373467378869172,-0.9562259553985183,-0.3090287321846105,-0.24336855906102034,1.2567759044856082,chinese,orange,black,black,female,moderate,no_kids,small,casual,short_sleeve,long,clothes,no,3,8,Dense fog,Noon,Tuesday,no,Putrajaya,no,2
26,0.13790570139444913,1.0014625432055484,0.2810022600533092,0.9213529487687008,-1.2486333244914327,chinese,white,black,brown,male,thin,no_kids,big,formal,short_sleeve,long,clothes,no,6,9,Dense fog,Noon,Tuesday,no,Sepang,no,0
27,-0.29123916057676386,-1.0960608481559517,-1.48909071666045,-0.24336855906102034,1.2567759044856082,Unknown,red,grey,white,male,thin,young,big,formal,short_sleeve,short,blankets,yes,5,9,Dense fog,Noon,Tuesday,no,Putrajaya,yes,1
28,-0.03375224339403606,1.700637006992715,0.2810022600533092,1.154297250334645,0.00407128999708766,indian,Unknown,black,blue_jeans,male,fat,no_kids,big,formal,short_sleeve,long,clothes,no,4,10,Dense fog,Noon,Tuesday,no,Putrajaya,no,2
29,0.22373467378869172,-0.1172165988539183,0.2810022600533092,-0.4763128606269646,0.00407128999708766,indian,blue,black,blue_jeans,male,thin,no_kids,big,formal,short_sleeve,long,clothes,no,6,9,Dense fog,Noon,Tuesday,no,Putrajaya,no,0
30,-0.6345550501537343,1.5608021142352817,-1.48909071666045,-0.942201463758853,0.00407128999708766,malay,purple,Unknown,black,female,fat,no_kids,big,formal,short_sleeve,long,clothes,no,3,7,Dense fog,Noon,Tuesday,no,Putrajaya,no,2
31,0.05207672900020653,1.281132328720415,-0.3090287321846105,0.9213529487687008,0.00407128999708766,chinese,red,Unknown,white,male,thin,toddler,big,casual,short_sleeve,short,clothes,yes,5,9,Dense fog,Noon,Tuesday,no,Sepang,yes,1
32,-0.03375224339403606,0.5120404185545318,1.4610642445291486,0.6884086472027565,0.00407128999708766,foreigner,blue,black,Unknown,male,moderate,no_kids,big,casual,short_sleeve,long,clothes,no,3,8,Dense fog,Noon,Tuesday,no,Putrajaya,no,0
33,1.3395113149138456,1.5608021142352817,-0.3090287321846105,-0.7092571621929088,0.00407128999708766,Unknown,purple,purple,black,female,fat,no_kids,big,casual,long sleeve,long,clothes,no,3,7,Dense fog,Evening,Tuesday,no,Putrajaya,no,2
34,0.5670505633656621,1.4209672214778484,-0.8990597244225302,0.2225200440708681,0.00407128999708766,chinese,red,purple,black,male,thin,no_kids,big,formal,short_sleeve,long,clothes,no,4,7,Dense fog,Evening,Tuesday,no,Sepang,no,2
35,0.5670505633656621,-1.3757306336708184,-0.8990597244225302,1.3872415519005892,-1.2486333244914327,malay,white,white,grey,female,thin,no_kids,small,casual,short_sleeve,long,clothes,no,6,10,Dense fog,Evening,Tuesday,no,Sepang,no,2
36,-0.37706813297100644,0.37220552579709837,-0.8990597244225302,0.6884086472027565,0.00407128999708766,malay,blue,white,brown,male,fat,no_kids,big,formal,short_sleeve,long,clothes,yes,4,7,Dense fog,Evening,Tuesday,no,Sepang,no,2
37,-0.37706813297100644,-0.3269689379900683,0.2810022600533092,-1.1751457653247972,0.00407128999708766,chinese,green,grey,grey,female,thin,no_kids,small,casual,short_sleeve,short,clothes,no,5,9,Dense fog,Evening,Tuesday,no,Putrajaya,no,1
38,0.13790570139444913,0.16245318666094838,1.4610642445291486,-1.1751457653247972,1.2567759044856082,malay,red,orange,black,female,moderate,no_kids,big,formal,long sleeve,long,clothes,no,5,10,Dense fog,Evening,Tuesday,no,Putrajaya,no,0
39,-0.7203840225479768,1.071379989584265,0.8710332522912289,0.9213529487687008,0.00407128999708766,malay,red,green,green,female,fat,no_kids,big,traditional,long sleeve,long,clothes,yes,4,9,Dense fog,Evening,Tuesday,no,Sepang,no,0
40,-0.46289710536524903,-0.8863085090198016,-0.8990597244225302,0.9213529487687008,1.2567759044856082,malay,red,brown,brown,female,fat,no_kids,big,traditional,long sleeve,long,clothes,no,5,9,Dense fog,Evening,Tuesday,no,Sepang,no,2
41,-0.29123916057676386,0.0925357402822317,1.4610642445291486,-0.4763128606269646,-1.2486333244914327,malay,blue,grey,black,female,fat,no_kids,big,casual,long sleeve,long,clothes,no,4,8,Dense fog,Night,Tuesday,no,Putrajaya,no,0
42,-0.5487260777594917,-1.445648080049535,-1.48909071666045,-0.010424257495076123,-1.2486333244914327,malay,Unknown,black,blue_jeans,female,moderate,no_kids,big,casual,short_sleeve,long,clothes,yes,4,10,Dense fog,Night,Tuesday,no,Sepang,no,2
43,0.9961954253368751,1.700637006992715,-0.3090287321846105,0.9213529487687008,0.00407128999708766,malay,blue,blue,red,male,fat,no_kids,big,casual,short_sleeve,long,clothes,no,6,9,Dense fog,Night,Tuesday,no,Sepang,no,0
44,0.5670505633656621,1.2112148823416984,-0.3090287321846105,-0.7092571621929088,-1.2486333244914327,foreigner,Unknown,grey,black,female,moderate,no_kids,big,formal,long sleeve,long,blankets,no,3,7,Dense fog,Night,Tuesday,no,Putrajaya,no,2
45,0.9961954253368751,-0.04729915247520163,1.4610642445291486,1.6201858534665334,0.00407128999708766,Unknown,Unknown,red,red,female,moderate,no_kids,big,casual,long sleeve,long,clothes,no,6,8,Dense fog,Night,Tuesday,no,Sepang,no,0
46,-0.03375224339403606,1.0014625432055484,1.4610642445291486,-0.010424257495076123,-1.2486333244914327,indian,Unknown,red,black,male,fat,no_kids,big,casual,short_sleeve,short,clothes,no,5,7,Dense fog,Night,Tuesday,no,Putrajaya,no,0
47,-0.9778709397307046,0.23237063303966504,-0.3090287321846105,-0.7092571621929088,-1.2486333244914327,malay,blue,blue,brown,male,fat,no_kids,big,casual,long sleeve,long,clothes,yes,3,9,Dense fog,Night,Tuesday,no,Putrajaya,no,1
48,0.8245374805483899,-0.3269689379900683,0.2810022600533092,-0.010424257495076123,1.2567759044856082,indian,red,Unknown,Unknown,male,moderate,no_kids,big,casual,short_sleeve,short,clothes,no,4,8,Dense fog,Night,Tuesday,no,Sepang,no,0
49,0.7387085081541473,-0.25705149161135166,1.4610642445291486,-0.7092571621929088,0.00407128999708766,indian,red,black,blue,male,fat,no_kids,big,formal,short_sleeve,short,clothes,no,5,10,Dense fog,Night,Tuesday,no,Sepang,no,0
50,-0.03375224339403606,-0.816391062641085,-0.8990597244225302,0.4554643456368123,0.00407128999708766,Unknown,orange,black,black,female,fat,toddler,big,casual,short_sleeve,long,blankets,no,5,9,Dense fog,Night,Tuesday,no,Putrajaya,yes,2
51,0.22373467378869172,1.3510497750991317,0.8710332522912289,0.2225200440708681,1.2567759044856082,indian,white,red,black,female,fat,no_kids,big,traditional,short_sleeve,long,clothes,no,5,7,Dense fog,Night,Tuesday,no,Sepang,no,0
52,1.2536823425196029,-1.0960608481559517,0.8710332522912289,0.4554643456368123,1.2567759044856082,foreigner,white,white,black,male,moderate,no_kids,big,casual,short_sleeve,long,clothes,no,3,9,Dense fog,Night,Tuesday,no,Sepang,no,0
53,-0.11958121578827866,0.3022880794183817,1.4610642445291486,-0.010424257495076123,-1.2486333244914327,foreigner,Unknown,Unknown,black,male,moderate,no_kids,big,casual,short_sleeve,long,clothes,no,3,8,Dense fog,Night,Tuesday,no,Sepang,no,0
54,-0.03375224339403606,-1.445648080049535,-0.3090287321846105,-0.24336855906102034,1.2567759044856082,chinese,blue,blue,yellow,female,thin,no_kids,big,casual,long sleeve,short,clothes,no,6,7,Dense fog,Night,Tuesday,no,Putrajaya,no,1
55,1.1678533701253602,0.5120404185545318,0.8710332522912289,0.4554643456368123,1.2567759044856082,malay,white,brown,blue,male,thin,young,big,formal,long sleeve,long,clothes,no,6,8,Dense fog,Night,Tuesday,no,Sepang,yes,0
56,-0.892041967336462,-0.3269689379900683,-1.48909071666045,0.9213529487687008,-1.2486333244914327,malay,black,white,blue_jeans,male,thin,toddler,big,formal,short_sleeve,long,clothes,no,3,10,Dense fog,Night,Tuesday,no,Putrajaya,yes,2
57,0.3095636461829343,0.022618293903515038,-1.48909071666045,-0.7092571621929088,1.2567759044856082,indian,blue,white,black,male,fat,no_kids,big,casual,short_sleeve,long,clothes,no,6,10,Dense fog,Night,Tuesday,no,Sepang,no,2
58,-0.892041967336462,1.4209672214778484,0.8710332522912289,1.6201858534665334,-1.2486333244914327,indian,white,brown,blue,female,fat,young,small,formal,short_sleeve,long,clothes,no,5,8,Dense fog,Night,Tuesday,no,Putrajaya,yes,1
59,0.9103664529426325,0.5819578649332484,-1.48909071666045,-0.010424257495076123,-1.2486333244914327,malay,black,grey,grey,female,thin,toddler,big,casual,short_sleeve,long,clothes,no,3,8,Dense fog,Night,Tuesday,no,Sepang,yes,2
60,0.9961954253368751,-0.18713404523263497,1.4610642445291486,0.2225200440708681,0.00407128999708766,malay,black,black,grey,male,thin,no_kids,small,casual,short_sleeve,long,clothes,no,3,9,Dense fog,Night,Tuesday,no,Sepang,no,0
61,-0.9778709397307046,1.700637006992715,0.2810022600533092,0.4554643456368123,0.00407128999708766,malay,white,white,blue_jeans,male,thin,toddler,big,casual,short_sleeve,long,clothes,no,4,10,Dense fog,Night,Tuesday,no,Putrajaya,yes,1
62,1.3395113149138456,1.700637006992715,1.4610642445291486,-0.010424257495076123,-1.2486333244914327,indian,white,blue,brown,female,moderate,baby,big,formal,short_sleeve,short,clothes,no,3,9,Dense fog,Night,Tuesday,no,Sepang,no,0
63,-0.5487260777594917,-0.606638723504935,-1.48909071666045,-1.4080900668907415,1.2567759044856082,indian,Unknown,white,black,male,thin,no_kids,small,casual,short_sleeve,long,clothes,no,5,10,Dense fog,Night,Tuesday,no,Sepang,no,2
64,0.8245374805483899,0.16245318666094838,0.2810022600533092,1.6201858534665334,0.00407128999708766,indian,white,blue,black,male,moderate,no_kids,small,formal,long sleeve,long,clothes,yes,6,10,Dense fog,Night,Tuesday,no,Putrajaya,no,0
65,0.22373467378869172,-0.816391062641085,0.2810022600533092,1.154297250334645,0.00407128999708766,malay,red,brown,Unknown,male,thin,no_kids,big,casual,long sleeve,long,blankets,no,4,8,Dense fog,Night,Tuesday,no,Sepang,no,0
66,0.48122159097141953,-0.6765561698836516,-0.3090287321846105,0.4554643456368123,0.00407128999708766,malay,pink,red,black,female,moderate,no_kids,big,formal,long sleeve,long,blankets,no,3,7,Dense fog,Late Night,Tuesday,no,Sepang,no,2
67,-0.8062129949422194,-1.5854829728069684,-0.3090287321846105,-0.24336855906102034,0.00407128999708766,indian,white,black,white,female,thin,no_kids,big,casual,short_sleeve,short,clothes,no,6,7,Dense fog,Late Night,Wednesday,no,Sepang,no,1
68,0.3953926185771769,-1.3058131872921017,0.2810022600533092,-0.942201463758853,-1.2486333244914327,indian,blue,blue,white,male,fat,no_kids,small,casual,short_sleeve,short,clothes,no,4,8,Dense fog,Early Morning,Wednesday,no,Sepang,no,0
69,1.2536823425196029,1.2112148823416984,-1.48909071666045,-0.010424257495076123,1.2567759044856082,chinese,Unknown,blue,Unknown,female,moderate,no_kids,big,formal,short_sleeve,long,clothes,no,3,7,Dense fog,Early Morning,Wednesday,no,Putrajaya,no,2
70,0.3095636461829343,-1.7253178655644017,0.2810022600533092,0.9213529487687008,0.00407128999708766,chinese,yellow,grey,white,male,thin,no_kids,big,casual,short_sleeve,long,clothes,no,3,8,Dense fog,Morning,Wednesday,no,Sepang,no,0
71,-0.6345550501537343,-1.655400419185685,0.2810022600533092,-1.1751457653247972,0.00407128999708766,malay,Unknown,brown,blue_jeans,male,thin,no_kids,big,casual,short_sleeve,long,clothes,yes,4,8,Dense fog,Morning,Wednesday,no,Putrajaya,no,1
72,-0.892041967336462,0.37220552579709837,1.4610642445291486,0.4554643456368123,-1.2486333244914327,malay,red,grey,brown,male,moderate,no_kids,big,casual,short_sleeve,long,clothes,no,5,8,Dense fog,Morning,Wednesday,no,Sepang,no,0
73,0.05207672900020653,0.9315450968268317,-1.48909071666045,1.6201858534665334,1.2567759044856082,chinese,white,red,Unknown,male,thin,no_kids,small,casual,short_sleeve,long,clothes,yes,3,9,Dense fog,Noon,Wednesday,no,Sepang,no,2
74,-0.7203840225479768,-0.7464736162623683,-0.8990597244225302,-0.942201463758853,1.2567759044856082,chinese,white,black,grey,male,thin,no_kids,big,casual,short_sleeve,long,clothes,no,5,8,Dense fog,Noon,Wednesday,no,Sepang,no,1
75,-0.7203840225479768,-0.606638723504935,-0.8990597244225302,-1.6410343684566857,0.00407128999708766,malay,red,blue,black,female,thin,no_kids,big,casual,long sleeve,long,clothes,no,5,10,Dense fog,Noon,Wednesday,no,Putrajaya,no,1
76,1.2536823425196029,-1.445648080049535,-1.48909071666045,-0.7092571621929088,0.00407128999708766,chinese,white,red,black,male,thin,no_kids,small,casual,short_sleeve,long,clothes,no,3,8,Dense fog,Noon,Wednesday,no,Sepang,no,2
77,-0.03375224339403606,1.700637006992715,-0.3090287321846105,1.6201858534665334,-1.2486333244914327,malay,red,white,black,female,thin,no_kids,big,casual,long sleeve,long,clothes,no,6,10,Dense fog,Noon,Wednesday,no,Putrajaya,no,2
78,-0.03375224339403606,1.281132328720415,0.8710332522912289,1.6201858534665334,0.00407128999708766,malay,white,green,blue_jeans,male,moderate,no_kids,small,casual,short_sleeve,long,clothes,no,5,7,Dense fog,Noon,Wednesday,no,Sepang,no,0
79,0.48122159097141953,1.0014625432055484,1.4610642445291486,-1.6410343684566857,0.00407128999708766,chinese,blue,grey,white,female,fat,no_kids,big,casual,long sleeve,long,clothes,yes,3,10,Dense fog,Noon,Wednesday,no,Putrajaya,no,0
80,-0.11958121578827866,-1.655400419185685,-0.8990597244225302,-1.6410343684566857,-1.2486333244914327,malay,white,grey,black,male,moderate,toddler,big,casual,short_sleeve,long,clothes,no,3,7,Dense fog,Noon,Wednesday,no,Sepang,yes,2
81,0.7387085081541473,-0.04729915247520163,-0.8990597244225302,-0.24336855906102034,-1.2486333244914327,malay,blue,green,white,female,moderate,young,big,traditional,long sleeve,long,clothes,yes,5,9,Dense fog,Noon,Wednesday,no,Putrajaya,yes,2
82,-0.03375224339403606,0.6518753113119651,-0.8990597244225302,1.154297250334645,-1.2486333244914327,chinese,black,red,brown,female,thin,no_kids,big,casual,short_sleeve,short,clothes,no,3,9,Dense fog,Noon,Wednesday,no,Putrajaya,no,2
83,0.22373467378869172,0.8616276504481151,-1.48909071666045,-0.4763128606269646,-1.2486333244914327,malay,blue,purple,purple,female,moderate,toddler,big,formal,long sleeve,long,blankets,no,4,8,Dense fog,Noon,Wednesday,no,Sepang,yes,2
84,1.1678533701253602,-1.5155655264282517,-0.3090287321846105,-0.4763128606269646,0.00407128999708766,Unknown,white,blue,yellow,male,moderate,no_kids,small,casual,short_sleeve,short,clothes,no,4,9,Dense fog,Evening,Wednesday,no,Putrajaya,no,0
85,0.05207672900020653,-1.445648080049535,-1.48909071666045,0.6884086472027565,-1.2486333244914327,malay,Unknown,brown,brown,female,fat,no_kids,big,formal,long sleeve,long,clothes,no,6,8,Dense fog,Evening,Wednesday,no,Sepang,no,2
86,1.1678533701253602,-0.6765561698836516,1.4610642445291486,0.4554643456368123,0.00407128999708766,malay,white,purple,purple,female,moderate,no_kids,big,traditional,long sleeve,long,clothes,yes,4,7,Dense fog,Evening,Wednesday,no,Sepang,no,0
87,0.8245374805483899,0.8616276504481151,-1.48909071666045,-1.6410343684566857,0.00407128999708766,indian,black,black,blue_jeans,male,fat,no_kids,big,casual,short_sleeve,long,clothes,no,3,7,Dense fog,Evening,Wednesday,no,Sepang,no,2
88,1.0820243977311177,1.3510497750991317,-0.8990597244225302,-0.24336855906102034,0.00407128999708766,malay,black,Unknown,brown,male,thin,no_kids,big,traditional,long sleeve,long,clothes,no,6,10,Dense fog,Night,Wednesday,no,Sepang,no,2
89,-0.6345550501537343,0.5120404185545318,0.8710332522912289,0.9213529487687008,-1.2486333244914327,malay,white,black,black,male,thin,no_kids,big,casual,short_sleeve,long,clothes,no,6,8,Dense fog,Night,Wednesday,no,Putrajaya,no,0
90,-0.46289710536524903,1.0014625432055484,0.2810022600533092,-0.24336855906102034,-1.2486333244914327,chinese,blue,Unknown,red,male,moderate,no_kids,big,casual,short_sleeve,short,clothes,yes,5,9,Dense fog,Night,Wednesday,no,Sepang,no,1
91,-0.37706813297100644,0.7217927576906817,1.4610642445291486,-0.010424257495076123,0.00407128999708766,indian,white,white,black,male,thin,no_kids,big,formal,long sleeve,long,clothes,no,3,7,Dense fog,Night,Wednesday,no,Sepang,no,0
92,0.8245374805483899,0.7217927576906817,0.2810022600533092,-0.010424257495076123,-1.2486333244914327,malay,yellow,white,white,female,moderate,no_kids,big,traditional,long sleeve,long,clothes,no,4,8,Dense fog,Early Morning,Thursday,no,Sepang,no,0
93,-0.5487260777594917,1.3510497750991317,-0.3090287321846105,1.6201858534665334,1.2567759044856082,malay,white,blue,black,female,fat,no_kids,big,formal,long sleeve,long,clothes,no,5,7,Dense fog,Morning,Thursday,no,Putrajaya,no,2
94,1.3395113149138456,1.5608021142352817,-0.8990597244225302,-1.1751457653247972,1.2567759044856082,malay,blue,grey,black,female,moderate,no_kids,big,formal,long sleeve,long,clothes,no,4,8,Dense fog,Morning,Thursday,no,Sepang,no,2
95,-0.03375224339403606,0.022618293903515038,-1.48909071666045,-0.010424257495076123,0.00407128999708766,chinese,blue,pink,black,female,moderate,no_kids,big,casual,short_sleeve,long,blankets,no,4,7,Dense fog,Morning,Thursday,no,Sepang,no,2
96,1.3395113149138456,0.0925357402822317,1.4610642445291486,1.6201858534665334,1.2567759044856082,malay,blue,white,yellow,male,moderate,no_kids,big,casual,short_sleeve,long,clothes,yes,3,8,Dense fog,Morning,Thursday,no,Sepang,no,0
97,0.8245374805483899,1.3510497750991317,0.2810022600533092,1.154297250334645,0.00407128999708766,malay,blue,brown,black,female,thin,no_kids,big,casual,long sleeve,long,clothes,no,5,9,Dense fog,Morning,Thursday,no,Sepang,no,0
98,0.5670505633656621,-1.026143401777235,-0.8990597244225302,0.2225200440708681,-1.2486333244914327,malay,black,red,white,male,thin,no_kids,big,casual,short_sleeve,long,clothes,yes,3,8,Dense fog,Morning,Thursday,no,Sepang,no,2
99,0.13790570139444913,1.4209672214778484,-0.3090287321846105,0.4554643456368123,0.00407128999708766,foreigner,white,white,white,female,moderate,no_kids,big,casual,short_sleeve,long,clothes,no,5,10,Broken clouds,Noon,Thursday,no,Putrajaya,no,2
100,-0.03375224339403606,0.022618293903515038,0.2810022600533092,0.6884086472027565,1.2567759044856082,Unknown,blue,pink,black,female,fat,no_kids,big,formal,long sleeve,long,clothes,no,3,7,Broken clouds,Noon,Thursday,no,Sepang,no,2
101,0.13790570139444913,-0.46680383074750165,1.4610642445291486,0.2225200440708681,-1.2486333244914327,malay,Unknown,green,black,male,fat,no_kids,big,casual,short_sleeve,long,clothes,no,3,10,Broken clouds,Noon,Thursday,no,Sepang,no,0
102,1.3395113149138456,0.0925357402822317,0.2810022600533092,-0.942201463758853,1.2567759044856082,Unknown,Unknown,brown,grey,male,moderate,no_kids,small,casual,short_sleeve,long,clothes,yes,4,8,Broken clouds,Noon,Thursday,no,Sepang,no,0
103,-0.46289710536524903,-1.0960608481559517,-0.3090287321846105,0.2225200440708681,1.2567759044856082,malay,Unknown,red,purple,female,moderate,no_kids,small,casual,short_sleeve,long,clothes,no,4,7,Broken clouds,Noon,Thursday,no,Putrajaya,no,2
104,0.05207672900020653,-0.396886384368785,-1.48909071666045,-1.6410343684566857,0.00407128999708766,malay,blue,green,black,female,fat,no_kids,big,casual,long sleeve,long,clothes,no,6,10,Broken clouds,Noon,Thursday,no,Sepang,no,2
105,0.3953926185771769,-0.7464736162623683,-0.3090287321846105,-0.010424257495076123,-1.2486333244914327,indian,white,Unknown,grey,male,fat,no_kids,big,casual,short_sleeve,short,clothes,no,5,7,Broken clouds,Evening,Thursday,no,Putrajaya,no,2
106,0.9103664529426325,-1.1659782945346684,-1.48909071666045,-0.24336855906102034,0.00407128999708766,chinese,blue,black,black,male,thin,baby,big,casual,short_sleeve,long,clothes,no,3,10,Broken clouds,Evening,Thursday,no,Putrajaya,yes,2
107,1.2536823425196029,-0.8863085090198016,0.8710332522912289,0.4554643456368123,-1.2486333244914327,foreigner,blue,black,black,male,moderate,no_kids,big,casual,short_sleeve,long,clothes,no,3,7,Partly cloudy,Night,Thursday,no,Sepang,no,0
108,-0.03375224339403606,0.7217927576906817,0.8710332522912289,-1.1751457653247972,1.2567759044856082,chinese,black,black,blue_jeans,male,thin,no_kids,big,casual,short_sleeve,long,clothes,no,5,8,Partly cloudy,Night,Thursday,no,Sepang,no,0
109,-0.6345550501537343,1.0014625432055484,0.2810022600533092,-1.1751457653247972,1.2567759044856082,Unknown,Unknown,green,brown,male,moderate,no_kids,big,formal,short_sleeve,short,clothes,no,3,9,Partly cloudy,Night,Thursday,no,Putrajaya,no,1
110,-0.6345550501537343,1.6307195606139984,0.8710332522912289,-1.6410343684566857,-1.2486333244914327,Unknown,blue,Unknown,brown,female,thin,no_kids,big,casual,short_sleeve,short,clothes,no,3,9,Partly cloudy,Night,Thursday,no,Putrajaya,no,0
